Date,CAC 40,Accor SA,Air Liquide,Alcatel-Lucent,Alstom,Arcelor Mittal,AXA SA,BNP Paribas,Bouygues,Cap Gemini SA,Carrefour SA,Groupe Danone,Dexia SA,EADS,Essilor International SA,France Telecom SA,L'Oreal SA,Lafarge SA,Lagardere SCA,LVMH Moet Hennessy Louis Vuitton SA,Michelin,Pernod-Ricard SA,Peugeot SA,PPR,Renault SA,Cie de Saint-Gobain,Sanofi-Aventis SA,Schneider Electric SA,Societe Generale,STMicroelectronics NV,Total SA,Unibail-Rodamco,Vallourec,Veolia Environnement,Vinci SA,Vivendi,Tecnip
2002-02-05,4307.75,36.871,52.2581,16.37,114.4741,1.85,19.5314,51.6957,28.0175,76.35,55.3,32.75,16.62,12.9,17.935,28.7936,76.9,95.956,40.8,45.85,40.63,28.1,44.61,112.9,42.29,37.0213,75.5,48.1383,59.1375,34.37,39.6983,44.5503,11.3342,37.5882,17.4515,46.0,33.0751
2002-02-06,4273.81,36.4076,53.3267,16.5,115.7572,1.86,18.9513,51.15,26.6102,74.3,54.6,31.85,16.75,13.0,18.065,27.2602,76.0,95.6707,40.8871,44.0,39.78,29.7333,44.1,110.3,41.3,37.7026,77.85,48.09,59.3235,34.01,39.9943,44.1489,11.2565,37.4424,17.427,45.15,32.6415
2002-02-07,4295.65,36.5873,52.8258,16.7,119.1483,1.95,19.6668,51.2492,27.1937,76.1,53.7,32.175,16.94,13.0,18.025,28.4103,76.3,95.1952,41.3903,44.6,39.5,29.8,44.2,112.6,40.68,38.3613,71.8,50.5525,59.9279,34.65,39.945,44.9516,11.2371,37.4424,17.0588,45.65,32.5692
2002-02-08,4299.04,37.2114,52.6922,16.9,117.7736,1.88,20.2082,51.1996,27.2623,73.6,53.7,32.325,16.85,13.1,18.215,28.1121,76.2,95.3854,41.8065,45.1,39.73,29.5833,45.2,112.4,41.8,37.1802,70.9,49.3454,59.649,34.17,40.2164,46.3564,11.1983,36.9464,17.4392,46.8,32.7619
2002-02-11,4353.21,38.488,52.8926,17.19,118.8734,1.85,20.6047,51.9438,26.9019,76.75,54.15,32.575,17.0,13.38,18.75,29.0066,76.75,97.0021,42.7839,46.83,40.0,28.9667,45.36,117.2,40.6,37.3619,71.65,51.1802,59.8814,34.4,40.019,46.1958,11.3147,36.9561,17.427,48.03,32.4728
2002-02-12,4337.95,38.1665,52.759,17.11,117.6819,1.8,20.3243,52.1918,26.9448,78.6,54.25,32.425,16.89,13.45,18.47,28.0695,76.85,97.9531,42.7645,46.59,39.6,28.6333,45.91,115.7,41.83,37.3165,70.8,50.4076,60.1139,34.48,40.3644,46.9584,11.2177,36.2267,17.427,47.27,32.7137
2002-02-13,4364.45,37.8828,53.1931,17.03,117.6819,1.7,20.595,52.1422,27.0221,78.3,54.25,32.875,16.86,13.81,18.5,27.1325,77.3,99.3796,43.4419,47.25,40.15,28.5667,47.05,116.2,44.11,37.5436,70.5,49.7317,59.8814,35.0,40.5618,48.5638,11.3342,35.9836,17.4392,46.88,32.0392
2002-02-14,4429.31,38.9987,53.1263,17.21,116.0322,1.75,21.2718,53.2833,28.3178,80.6,54.9,32.75,16.97,14.0,18.5,27.3199,78.15,99.5698,44.8548,48.99,40.88,29.0,48.6,122.0,46.12,37.9525,72.2,52.0975,61.3227,35.36,40.7838,49.4468,11.7223,36.217,17.427,47.41,32.4006
2002-02-15,4377.0,38.6299,53.1597,16.06,116.3988,1.75,20.8367,52.936,28.6182,79.5,54.4,33.4,16.68,13.96,19.005,25.7268,76.85,98.6188,44.2645,48.07,40.6,29.1667,47.51,119.2,45.99,38.1569,72.3,53.4012,60.4393,35.25,40.6111,48.1625,11.5768,36.7713,17.7829,45.5,32.4006
2002-02-18,4347.05,38.6677,52.9927,16.0,115.4822,1.75,20.6337,52.6879,27.5455,79.5,53.75,32.875,16.5,13.8,18.79,25.3009,76.9,98.3335,43.9064,48.0,39.99,29.0,47.3,119.1,45.6,38.066,73.0,52.7735,59.9744,34.75,40.6852,48.1625,11.7999,36.3239,17.7215,44.92,32.6174
2002-02-19,4256.36,36.9277,51.9576,15.35,116.3988,1.7,19.8215,50.9019,26.5158,78.5,51.35,32.625,16.45,13.5,18.5,24.1083,76.75,97.0972,43.7419,46.3,39.39,29.1,46.5,117.4,45.4,38.1569,73.5,52.6286,56.8594,33.66,40.2164,48.0822,11.8388,36.285,17.2674,43.15,32.521
2002-02-20,4238.99,37.0506,52.9593,15.12,114.2908,1.7,19.8021,50.4554,26.3613,76.6,51.75,32.9,16.2,13.47,18.515,24.0998,76.7,96.6217,42.9871,47.85,39.43,28.3667,47.0,118.4,46.17,38.1796,73.65,51.1802,57.6498,33.65,39.8216,47.7611,11.6447,35.9836,17.3042,41.7,32.1597
2002-02-21,4287.22,37.4005,53.2599,15.34,121.4397,1.65,19.9665,51.9934,26.9963,75.0,51.85,32.8,16.33,13.51,18.94,25.4116,77.45,97.0021,42.871,48.25,39.5,28.8167,48.6,118.5,47.42,39.0654,73.2,52.4355,59.2305,33.0,40.2904,48.0421,11.8388,35.7891,17.6847,42.35,32.9305
2002-02-22,4245.2,37.4478,53.3934,15.03,115.4822,1.65,19.4057,51.7949,26.799,71.0,51.7,32.925,16.55,13.4,19.195,24.3638,76.35,96.0511,42.7452,48.5,39.37,29.1667,48.1,116.5,47.05,38.7247,72.5,51.5181,60.2998,31.53,40.1177,47.9217,11.5768,35.8863,17.611,41.25,33.1955
2002-02-25,4305.44,37.3627,53.5938,15.35,117.3153,1.55,19.7828,52.5391,27.125,72.2,51.2,33.125,16.58,13.66,19.075,24.3894,77.1,97.4776,43.3548,51.5,39.88,29.5,48.5,115.4,47.81,39.5196,72.85,52.1941,60.5323,32.75,40.7838,48.3632,11.7999,36.4795,17.2306,42.78,33.846
2002-02-26,4340.86,39.1027,52.759,15.75,119.6066,1.55,20.2179,53.4817,27.6742,74.4,50.9,33.125,16.94,13.8,19.19,24.8324,77.3,98.5237,44.4871,52.5,41.9,29.8,49.1,119.0,49.0,40.1101,74.05,54.2703,61.5551,33.11,40.7098,48.9652,11.7999,35.3028,17.2306,43.55,34.6409
2002-02-27,4424.71,39.5188,53.7607,16.21,123.731,1.6,20.3533,54.5236,28.3092,77.65,51.0,33.275,17.1,14.2,19.145,25.8972,79.3,98.5237,46.2097,53.5,43.8,30.0667,50.2,120.5,49.85,40.7461,75.6,54.4634,62.6244,34.3,41.5487,48.7244,12.0134,35.6724,17.2429,44.2,35.5563
2002-02-28,4462.99,40.1429,54.5288,16.05,126.7555,1.75,20.8367,55.6151,28.3178,76.65,52.2,33.25,17.32,14.57,19.465,25.9398,80.8,94.6246,45.5226,54.0,43.9,30.0,50.3,120.9,50.25,40.7688,75.9,56.0085,63.6008,34.27,41.9188,48.1625,12.1687,35.4973,17.3042,44.88,35.0263
2002-03-01,4486.42,40.4077,55.7976,16.06,128.4053,1.75,21.2235,54.6724,29.0472,76.75,54.35,33.475,17.5,15.45,19.625,26.0676,80.5,96.907,46.2581,54.25,43.1,29.7,50.6,125.6,52.2,39.9739,74.3,55.6705,63.8797,35.4,41.9681,49.0455,11.8388,35.9544,17.071,44.75,35.0023
2002-03-04,4607.44,41.1264,56.8662,17.2,131.0632,1.75,23.0122,55.1685,30.2486,80.8,55.25,33.6,17.7,16.1,19.325,27.6947,80.75,100.2355,48.0,57.8,44.1,29.6667,51.25,129.0,52.8,40.8824,75.0,55.7188,64.5306,37.9,42.2642,49.5271,12.1299,35.1569,17.1815,48.0,36.014
2002-03-05,4580.75,41.6087,56.0982,17.35,134.271,1.73,22.7705,55.9623,31.0638,82.95,54.65,33.5,17.25,15.7,18.75,27.141,79.65,99.4747,49.6452,58.4,44.45,29.8333,52.15,128.0,53.0,41.3139,74.5,55.2359,64.8095,38.0,41.9435,49.4468,11.9164,35.2055,17.3779,47.57,36.4235
2002-03-06,4588.14,43.2636,56.3319,17.44,138.8536,1.85,23.0219,56.905,31.7589,82.25,51.75,33.125,17.0,16.38,19.18,27.0047,80.8,97.0021,49.8387,57.25,43.9,30.2333,51.3,130.6,52.2,41.5637,75.05,54.4634,64.9955,38.05,41.7708,49.3264,11.9358,36.6643,17.5865,48.68,36.6163
2002-03-07,4616.5,43.6986,56.8328,18.07,141.145,1.75,22.7608,55.5654,32.986,82.0,51.75,33.0,16.75,16.49,19.155,28.3677,81.1,97.0972,50.8064,59.8,44.02,29.0667,51.6,132.1,51.9,42.0634,72.0,56.6361,65.0885,38.78,42.1902,50.3298,12.3045,35.4973,17.7706,48.26,37.5799
2002-03-08,4629.11,44.0957,57.0665,18.44,135.3709,1.71,23.37,54.1763,32.0678,82.0,52.9,33.125,16.33,16.55,19.2,28.8703,81.65,97.7629,50.8548,59.85,44.35,30.0,52.05,131.0,52.0,42.2451,71.65,56.8776,65.4139,39.25,42.4616,49.0455,12.3822,34.3789,18.2247,47.51,38.0376
2002-03-11,4586.75,44.682,55.5973,18.0,131.0632,1.67,22.9059,54.4244,30.978,83.0,53.0,33.2,16.77,16.38,19.4,27.7288,81.2,98.1433,50.371,59.25,43.85,30.0833,52.45,128.2,51.8,41.4956,71.25,56.1533,64.6701,38.67,42.6343,48.5638,12.6151,33.8926,17.8933,45.81,37.7726
2002-03-12,4550.65,44.2092,54.9629,17.16,128.1303,1.59,22.3838,54.0771,30.6776,82.25,51.95,33.375,16.66,15.94,19.45,26.8173,82.25,96.2413,49.8871,58.1,43.84,30.0667,52.45,128.0,51.8,41.7,71.6,55.6222,64.1587,37.75,42.9304,48.8849,12.421,33.4064,17.8565,45.0,37.3149
2002-03-13,4523.77,43.4621,55.6307,16.9,128.7719,1.65,21.8133,53.6802,30.8321,84.5,51.0,33.675,16.3,15.89,19.755,26.255,81.15,96.907,49.5484,57.8,44.99,30.45,52.35,127.7,52.3,41.6773,72.05,56.2499,63.8332,37.53,42.4863,48.1625,12.6927,33.4355,17.2551,44.92,37.4353
2002-03-14,4546.84,43.9255,55.6641,16.42,138.3954,1.62,22.7028,54.6228,30.8836,85.5,50.8,34.125,16.3,16.16,19.71,26.2209,82.1,97.1923,48.1935,58.3,45.0,30.9333,53.25,127.5,52.75,41.9726,73.1,56.6361,64.6236,37.95,42.0668,47.5203,12.518,34.2136,17.5497,43.8,37.339
2002-03-15,4588.33,44.1903,56.4989,16.28,144.6278,1.64,24.3659,54.3251,31.4328,86.35,51.5,33.825,16.94,16.67,19.525,26.3998,82.5,96.5266,49.5484,60.1,44.7,30.9333,54.3,130.9,55.3,41.7909,73.65,56.2016,64.4376,37.49,42.4369,48.0019,12.9353,33.5425,17.7829,43.43,37.3149
2002-03-18,4625.81,44.1146,56.3653,16.78,145.7276,1.72,24.656,55.6647,31.9906,87.9,52.6,34.3,16.85,16.97,19.425,26.1954,83.55,97.0021,50.5161,60.95,44.3,30.8,54.6,132.4,55.0,42.0634,73.4,56.2982,65.7859,38.65,42.1902,48.1625,12.8091,33.8926,17.881,44.5,37.7485
2002-03-19,4644.93,43.9255,56.0314,16.24,144.4445,1.57,25.1588,56.3592,33.1147,87.65,51.2,34.225,17.03,16.04,19.6,26.4509,84.35,98.9041,50.7097,60.95,44.99,30.6167,55.55,132.3,56.0,42.6766,72.8,55.9119,65.5069,39.15,42.6836,48.1223,12.7121,34.8943,17.5129,45.44,37.4353
2002-03-20,4603.8,43.5,55.3636,15.7,140.2284,1.65,24.3659,55.0693,32.514,85.55,52.7,33.95,16.95,15.85,19.85,27.9417,82.2,98.9041,49.3548,59.8,44.59,30.0333,55.0,132.0,55.55,42.7221,71.85,55.7188,65.7859,38.2,42.6343,48.8849,12.4501,35.332,17.5251,44.25,37.5799
2002-03-21,4579.9,43.3014,54.7625,15.8,138.6703,1.65,24.6076,54.6724,31.9133,85.3,51.35,33.825,17.03,15.98,19.97,28.3677,81.9,97.0021,49.8387,59.35,43.8,29.7833,55.35,130.2,56.3,42.6539,71.6,55.9119,65.6929,37.9,42.1162,49.3665,12.3045,35.2055,17.5497,43.0,37.5799
2002-03-22,4601.57,42.7813,55.3969,16.35,137.3872,1.69,24.801,55.5654,32.042,85.8,51.7,33.625,17.28,16.19,19.935,28.8788,82.1,97.6678,51.871,59.45,44.0,29.95,56.0,131.0,56.1,42.9265,71.6,55.5256,65.5069,37.9,42.2889,49.2863,12.324,35.3806,17.6724,43.1,37.893
2002-03-25,4588.36,42.6962,55.7643,16.35,140.6867,1.6,24.6463,55.1685,32.2652,84.45,52.3,33.975,17.25,16.31,20.0,28.6914,81.35,96.6217,51.4355,59.5,43.91,29.6667,55.8,134.7,55.9,42.5858,70.95,55.3325,65.9253,37.75,41.8694,48.2829,12.3725,35.9836,17.7092,43.22,36.9776
2002-03-26,4628.07,42.5543,56.165,16.6,139.037,1.55,24.685,55.2678,32.2823,84.95,53.2,33.725,17.41,15.9,20.005,30.2418,83.05,96.3364,51.2903,58.5,43.3,30.0,56.5,135.7,56.3,42.5631,71.3,55.7188,65.4604,38.47,42.6836,48.323,12.3628,35.2055,17.7829,42.9,37.628
2002-03-27,4623.2,42.5449,54.9962,16.39,141.3283,1.8,24.4723,56.1112,32.1107,84.6,53.8,33.7,17.28,16.02,20.45,29.5603,82.1,96.0511,51.7742,57.95,43.18,30.0333,56.0,135.5,54.9,42.4495,71.0,55.9119,65.7859,37.99,43.2018,48.5638,12.2269,34.729,18.1265,43.4,37.3871
2002-03-28,4688.02,43.5,56.165,16.36,140.5034,1.85,25.0137,57.4507,32.1364,85.3,54.0,33.775,17.31,16.16,20.525,29.9181,84.75,97.4776,52.6452,58.4,43.54,30.5,56.6,135.8,55.0,42.4949,73.6,56.0085,67.4131,38.35,43.6705,48.8849,12.3628,34.622,18.2247,44.58,37.9894
2002-03-29,4688.02,43.5,56.165,16.36,140.5034,1.85,25.0137,57.4507,32.1364,85.3,54.0,33.775,17.31,16.16,20.525,29.9181,84.75,97.4776,52.6452,58.4,43.54,30.5,56.6,135.8,55.0,42.4949,73.6,56.0085,67.4131,38.35,43.6705,48.8849,12.3628,34.622,18.2247,44.58,37.9894
2002-04-01,4688.02,43.5,56.165,16.36,140.5034,1.85,25.0137,57.4507,32.1364,85.3,54.0,33.775,17.31,16.16,20.525,29.9181,84.75,97.4776,52.6452,58.4,43.54,30.5,56.6,135.8,55.0,42.4949,73.6,56.0085,67.4131,38.35,43.6705,48.8849,12.3628,34.622,18.2247,44.58,37.9894
2002-04-02,4627.33,43.5189,55.831,16.25,135.6458,2.16,24.2692,56.8554,31.7074,82.45,54.65,33.7,17.17,16.1,20.47,28.4869,81.65,97.7629,51.9677,57.95,43.0,30.1833,55.9,134.6,51.55,42.1543,71.95,55.9602,66.5762,38.0,43.9173,50.5706,12.4113,34.6998,18.151,43.0,39.0975
2002-04-03,4632.26,43.8877,55.831,16.3,136.1041,2.26,24.1725,57.2522,31.8018,81.1,53.95,34.05,17.78,16.02,20.835,28.4529,82.1,97.2874,51.3871,58.6,42.7,31.0167,55.5,135.0,51.3,42.1543,72.2,56.781,68.2499,37.39,44.1147,48.6842,12.6151,34.4761,18.1633,42.18,39.0734
2002-04-04,4538.31,44.1146,55.8644,15.77,131.9797,2.29,23.6021,56.0616,30.8407,79.3,53.25,33.7,17.9,15.26,20.695,27.8566,82.35,97.0021,50.9516,57.05,41.9,30.8333,54.0,130.5,50.9,41.9498,69.0,55.5256,67.3201,36.5,42.6343,48.9652,12.6054,34.1649,18.0038,41.15,37.9171
2002-04-05,4515.7,44.3321,55.8978,15.5,129.6884,2.74,23.4764,55.9127,30.6004,79.3,52.15,33.65,17.3,15.51,21.74,27.9417,84.0,96.3364,50.371,56.6,42.5,31.3333,54.25,125.3,50.7,41.7681,69.5,55.0428,66.4832,36.07,42.2889,49.206,12.5957,34.0385,17.5497,39.5,37.8448
2002-04-08,4431.88,43.7837,55.6307,14.99,131.8881,2.79,22.6352,54.4244,29.6565,75.6,51.4,33.575,17.13,15.45,21.45,26.7321,82.45,95.7658,49.1129,54.8,41.85,30.9833,53.85,124.2,50.65,41.382,69.2,54.3668,65.1815,35.01,42.1162,49.5672,12.4016,34.233,17.427,38.0,38.0616
2002-04-09,4463.91,44.2092,55.7643,15.42,131.6131,2.79,22.9832,55.0197,29.8195,75.65,52.4,33.675,16.81,15.7,21.5,27.2091,84.35,97.0972,49.2097,55.05,41.87,31.5333,52.95,126.2,51.0,40.9959,69.0,55.4774,65.8324,35.27,41.8941,49.7278,12.421,33.9413,17.341,38.2,38.3025
2002-04-10,4521.83,45.6655,56.4321,15.48,131.0632,3.14,23.6794,55.8135,29.7509,76.75,52.8,34.625,16.89,15.91,21.85,27.8054,87.0,97.9531,49.3548,56.0,42.43,31.6667,53.2,129.5,51.4,41.1322,70.1,56.8776,67.971,35.8,41.6967,50.089,12.5568,33.8148,17.5988,37.95,39.0252
2002-04-11,4441.54,45.2683,56.0648,14.41,132.438,3.15,23.3797,54.7716,28.2406,73.55,51.25,35.5,17.22,16.33,21.36,26.238,85.1,98.0482,48.8226,54.9,43.0,31.6667,53.9,128.9,51.4,41.0186,68.8,55.2842,66.3438,34.75,41.45,50.3699,12.5957,34.233,17.6724,35.55,38.3025
2002-04-12,4468.29,45.3629,55.8978,14.43,128.3136,3.2,23.8728,54.3251,29.133,73.1,51.2,35.075,17.4,16.0,21.995,25.8972,86.55,99.4747,50.129,55.6,42.9,31.5,54.1,128.6,51.25,41.2458,69.5,56.105,67.1341,34.5,41.1786,50.4502,12.5568,35.9836,18.286,37.32,38.1339
2002-04-15,4502.49,45.5615,55.3302,15.27,132.9879,3.05,23.7858,54.9701,29.2017,74.25,51.05,35.725,17.7,16.15,21.855,26.238,85.5,99.8551,50.7097,56.35,43.37,31.3,54.55,128.5,51.6,42.018,69.1,55.7188,67.7385,34.7,41.598,50.7311,12.3919,35.9836,17.8933,38.38,37.7003
2002-04-16,4598.74,44.8901,56.2317,15.98,138.8536,2.85,24.5399,57.3019,29.7766,77.7,51.75,35.925,18.0,16.11,21.805,27.3454,86.25,99.3796,51.4355,57.2,43.1,30.2,55.5,128.5,52.35,42.5404,70.9,56.6844,69.1798,37.2,42.3136,50.8114,12.3725,35.4973,17.8688,39.6,37.339
2002-04-17,4597.3,44.578,56.0648,16.03,138.0288,3.0,24.7527,57.0538,30.8235,76.95,51.55,36.0,17.89,16.04,21.9,27.3113,85.75,101.2816,51.6774,57.1,43.4,30.3333,55.35,128.3,52.7,43.358,69.15,56.0567,68.7149,37.75,42.2642,50.8114,12.0522,35.7793,17.6479,39.76,37.9894
2002-04-18,4588.83,44.9374,56.2985,15.69,138.3954,2.94,24.4239,57.8476,30.4631,76.0,51.2,36.425,17.85,16.01,21.75,26.9195,86.55,100.3306,52.3064,56.8,43.28,30.8667,55.7,128.6,53.0,43.6079,68.6,54.56,70.2026,36.06,42.4863,51.1325,11.8776,36.4698,17.6724,40.05,38.3748
2002-04-19,4606.42,44.4929,57.3337,15.39,137.0206,2.9,24.3659,59.5344,30.7205,76.0,51.1,36.475,18.37,16.1,21.86,27.1069,87.0,101.5669,52.7419,56.5,42.99,31.7333,55.65,127.7,52.7,43.4716,68.75,54.4151,73.1316,35.72,42.1655,51.4536,12.518,36.9464,17.5988,40.15,38.7843
2002-04-22,4559.46,43.9728,57.4338,14.73,136.5623,2.7,24.0275,58.2445,30.6176,72.0,50.4,35.75,18.36,16.17,21.875,26.1528,87.35,100.8061,52.2581,56.55,43.05,31.7333,55.5,127.6,52.2,44.2211,68.4,53.9806,71.6438,34.62,42.2889,51.4937,12.5763,36.4601,17.9056,39.25,38.5916
2002-04-23,4562.55,43.7364,57.0999,14.66,137.4789,2.6,23.9695,58.3437,30.6776,67.8,50.4,35.6,18.62,16.45,21.75,25.5991,86.4,100.6159,51.6774,57.5,43.31,32.3333,55.5,128.7,52.15,43.7441,70.0,54.7048,71.7368,35.68,42.0422,51.0522,12.4792,37.3645,17.5742,39.05,38.3989
2002-04-24,4528.0,43.3581,57.0665,14.31,134.7293,2.4,23.6407,57.5003,29.1931,68.05,50.0,36.075,18.6,16.62,21.915,25.1816,86.3,101.8522,50.6613,56.75,43.2,32.6333,54.85,128.8,51.8,43.9258,71.3,51.0836,71.8298,35.43,41.6721,51.2128,12.3434,36.7713,17.6724,38.2,38.3266
2002-04-25,4455.99,42.2139,55.5305,14.3,131.9797,2.45,22.7705,56.8057,28.704,63.3,49.75,36.5,18.32,16.27,22.5,24.1509,84.8,98.9041,49.3548,57.5,42.9,32.6667,53.6,128.4,51.25,43.3353,70.7,50.8905,68.6219,34.45,41.3266,51.7747,12.2269,36.6157,17.6233,37.02,38.2544
2002-04-26,4453.08,42.0058,55.6641,14.38,131.7047,2.36,22.8672,57.0538,28.5238,64.5,49.52,36.275,18.03,16.6,22.65,23.7846,85.35,100.3306,48.7742,57.25,43.4,33.3167,53.5,127.4,51.1,42.8811,70.25,51.9044,70.4815,34.55,41.1539,51.7747,12.1881,36.7616,17.6724,36.75,37.2426
2002-04-29,4430.38,41.968,56.2985,14.07,131.9797,2.6,22.3161,56.6569,28.5495,64.5,48.75,35.725,17.85,16.48,22.62,24.1423,85.7,100.3306,48.7742,57.2,43.3,33.3333,54.95,127.3,50.75,42.9492,68.95,51.0836,69.6912,34.1,41.1786,51.9753,12.0328,36.4309,17.6233,36.4,36.8331
2002-04-30,4462.74,42.4219,57.3671,13.88,131.8881,2.8,22.7705,57.5499,28.7469,64.75,48.45,36.75,18.3,16.62,22.58,22.9667,86.95,100.1404,47.9226,58.05,43.0,34.1667,55.2,126.0,51.45,43.1536,71.05,51.7113,70.6675,34.5,41.4994,52.3767,12.0717,35.5945,17.427,35.39,37.7244
2002-05-01,4462.74,42.4219,57.3671,13.88,131.8881,2.8,22.7705,57.5499,28.7469,64.75,48.45,36.75,18.3,16.62,22.58,22.9667,86.95,100.1404,47.9226,58.05,43.0,34.1667,55.2,126.0,51.45,43.1536,71.05,51.7113,70.6675,34.5,41.4994,52.3767,12.0717,35.5945,17.427,35.39,37.7244
2002-05-02,4421.56,43.1312,56.6324,13.15,133.8128,2.89,22.6738,57.9468,27.1937,62.0,48.3,36.75,18.5,16.5,21.96,20.8711,85.6,101.7571,47.129,58.7,42.78,34.2333,56.2,124.0,52.45,43.2672,70.75,52.4355,72.0623,33.95,41.7461,52.5774,12.4404,35.7307,17.5742,33.77,37.5799
2002-05-03,4354.92,44.6348,55.998,12.63,132.438,2.87,22.084,57.6491,26.4729,60.5,47.4,36.675,18.76,16.65,21.745,19.4825,83.55,102.613,45.4935,58.25,43.22,34.6667,57.9,123.3,52.0,43.2445,70.5,52.001,72.4807,31.32,41.8694,52.9787,12.518,35.9349,17.6356,31.52,37.5799
2002-05-06,4367.26,44.578,56.0648,12.83,128.4969,2.87,22.0937,57.2522,27.3739,62.05,47.25,36.7,18.74,16.44,21.72,19.7637,86.0,103.7542,45.2903,57.9,43.3,34.2333,58.0,123.5,52.8,43.1536,71.35,51.3733,72.0158,31.72,41.45,52.9787,12.5374,35.4973,17.5129,31.0,37.2185
2002-05-07,4296.4,43.1028,54.8961,12.45,120.0649,2.87,21.3202,57.3515,26.962,60.0,46.82,36.25,18.25,16.46,21.55,18.997,84.5,100.8061,44.2161,57.2,43.23,34.5,58.1,121.9,52.25,42.6994,69.1,50.7456,71.4579,31.22,41.1046,53.6209,12.421,35.5654,17.4024,30.0,36.9294
2002-05-08,4404.02,43.5,55.0964,13.68,121.8979,2.7,22.0453,59.336,27.9746,62.9,48.92,36.175,18.59,17.0,21.75,20.1044,85.65,102.1375,47.1774,58.05,43.7,34.8,58.65,124.2,53.35,43.0628,69.25,51.5181,73.0851,32.85,42.0422,54.7447,12.518,35.0791,17.5619,31.5,36.8331
2002-05-09,4386.86,43.4527,54.6623,13.36,121.8979,2.8,21.8713,59.0383,27.8544,63.05,48.16,36.25,18.45,16.82,21.875,19.3803,84.0,101.8522,47.1097,58.3,43.54,34.5,59.35,124.1,54.65,43.1763,68.7,51.2767,72.9921,32.59,41.9188,54.5841,12.6345,35.8669,17.206,32.33,37.2185
2002-05-10,4329.84,42.8002,55.0964,12.8,122.6311,2.69,21.8036,58.5918,27.6485,59.0,48.16,36.175,18.39,16.46,22.145,17.5062,82.85,102.5179,46.8097,58.3,43.61,34.5333,58.45,122.2,55.8,43.4943,67.55,51.663,72.8526,31.91,41.3266,54.5841,12.6636,36.2072,17.2429,31.0,37.0981
2002-05-13,4375.39,42.8002,55.3636,13.28,120.9814,2.68,21.6586,59.7825,28.232,60.35,49.15,36.4,18.9,16.68,22.095,17.6766,84.4,102.9934,47.3129,59.3,43.62,34.0,59.3,123.4,55.55,43.835,68.35,52.7735,74.0149,32.3,41.598,54.1427,12.5957,36.1003,17.5742,29.85,36.8572
2002-05-14,4447.12,42.1761,56.165,13.9,124.9225,2.71,22.0647,60.7747,28.5324,62.15,49.79,36.65,18.95,16.6,22.255,17.2762,85.3,104.3248,47.3323,59.75,43.74,33.5,60.3,128.4,56.15,43.8123,69.05,53.208,74.8518,33.28,42.5603,54.4236,12.6151,36.7421,17.7338,31.41,37.1944
2002-05-15,4471.27,43.0271,56.8328,14.21,126.0223,2.82,22.2194,60.7747,28.8327,62.0,50.4,37.125,18.89,17.5,22.25,18.6562,83.15,104.515,48.3871,59.15,43.7,34.0,59.8,130.0,55.0,44.2892,69.15,53.1115,74.0149,33.54,42.6836,54.0223,12.6442,36.2753,17.6601,33.0,37.2185
2002-05-16,4466.36,42.838,57.0999,13.91,122.8144,2.86,22.8865,60.1794,29.3132,60.0,50.65,37.15,18.58,17.98,22.45,18.6818,82.35,104.7052,49.1613,59.7,43.7,34.2,58.55,129.6,55.5,44.1757,70.85,53.7392,71.1324,33.44,42.8563,53.661,12.9062,35.9836,17.4024,32.8,37.5558
2002-05-17,4442.94,42.4503,56.8996,13.92,121.4397,2.89,22.8575,60.3282,29.5106,59.8,49.99,37.2,18.6,17.89,22.5,19.0822,82.0,104.9905,49.4516,60.5,43.88,34.4,59.7,128.5,56.65,44.0621,69.4,53.9323,71.4114,33.33,41.6721,55.1059,12.9062,35.8085,17.2551,33.05,38.6398
2002-05-20,4400.75,42.7529,56.7326,13.83,120.6148,2.88,22.5771,59.7328,29.3819,58.45,50.15,37.025,18.38,17.7,22.16,18.4858,81.1,104.7052,48.8226,59.35,43.95,34.2667,59.65,128.5,56.5,44.1757,68.6,53.8357,70.9929,33.0,41.302,55.1059,13.0809,35.9058,17.4147,31.95,38.0376
2002-05-21,4399.2,42.5543,56.5657,13.5,122.8144,2.86,22.2097,60.1297,28.9185,58.75,50.95,36.925,18.02,17.58,22.47,18.1366,80.55,104.8003,48.4355,60.7,43.51,34.1,59.8,129.6,56.5,44.0394,67.75,54.3668,70.2956,32.27,41.4747,56.3902,13.0906,35.5556,17.2797,33.1,37.628
2002-05-22,4326.29,41.9396,56.8662,13.03,122.7228,2.8,21.8423,59.5344,28.6611,56.85,49.75,36.9,18.17,17.04,21.85,17.5062,79.7,103.9444,47.429,58.8,43.05,33.0,59.0,126.2,55.0,43.7441,66.25,53.208,70.2491,31.31,41.0059,55.9487,12.9547,34.2525,17.206,31.75,38.0135
2002-05-23,4341.59,40.7576,56.6324,13.0,119.1483,2.77,21.5522,60.5266,28.7984,55.9,49.68,36.75,18.12,17.43,21.75,17.8895,80.45,101.8522,47.729,58.35,42.4,33.2333,59.25,126.3,54.6,43.7441,65.5,52.0492,70.2956,31.3,41.2773,56.3501,13.0032,34.729,16.7765,33.49,30.7143
2002-05-24,4337.43,41.0507,56.3319,12.9,119.8816,2.8,21.5619,60.477,28.6182,55.55,51.25,37.05,16.05,17.63,21.8,18.1962,77.8,103.6591,47.7097,60.8,42.26,32.8333,59.8,128.6,53.5,43.8804,66.2,52.0975,70.2956,31.1,41.4994,55.3869,13.1779,34.0385,16.9115,33.49,30.7866
