Date,CAC Index,AC FP Equity,AF FP Equity,AI FP Equity,ALU FP Equity,ALO FP Equity,MT NA Equity,CS FP Equity,BNP FP Equity,EN FP Equity,CAP FP Equity,CA FP Equity,ACA FP Equity,BN FP Equity,DEXB BB Equity,EAD FP Equity,EDF FP Equity,EI FP Equity,FTE FP Equity,GSZ FP Equity,OR FP Equity,LG FP Equity,MMB FP Equity,MC FP Equity,ML FP Equity,RI FP Equity,UG FP Equity,PP FP Equity,RNO FP Equity,SGO FP Equity,SAN FP Equity,SU FP Equity,GLE FP Equity,STM FP Equity,SEV FP Equity,FP FP Equity,UL FP Equity,VK FP Equity,VIE FP Equity,DG FP Equity,VIV FP Equity,TEC FP Equity
2003-12-08,3434.91,33.7314,12.4,50.3381,10.63,18.4737,5.94,15.7567,46.3854,22.8945,41.9,43.04,16.5595,30.1248,13.07,18.8,,20.67,20.962,,61.6,57.5564,44.5839,57.2,35.91,33.6926,39.53,78.0,55.8,34.0596,55.7,52.5141,59.6636,22.52,,33.7768,57.432,12.556799999999999,19.1839,16.4206,18.67,21.4398
2003-12-09,3456.12,34.0529,12.71,50.0751,10.63,18.3445,6.1,15.795,46.665,23.0576,42.14,43.0,16.4959,30.0068,13.03,19.0,,20.89,21.1587,,61.9,58.5989,45.2903,56.85,35.0,33.866,39.59,77.45,55.1,33.9324,55.4,52.2171,59.928,22.25,,34.5663,57.5895,12.6539,19.4691,16.4329,18.74,21.7048
2003-12-10,3438.85,33.7314,12.86,50.3757,10.39,18.8612,6.1,15.6608,46.2504,22.7143,41.35,42.75,16.387,29.9832,13.08,18.82,,20.66,20.7948,,61.55,57.817,44.7,56.5,34.86,33.4421,39.28,76.65,54.0,34.0686,56.35,52.3656,60.0161,21.8,,34.591,57.3532,12.5763,19.4396,16.3715,18.72,21.560200000000002
2003-12-11,3467.9,33.6936,12.66,50.5635,10.58,19.2488,6.35,15.7758,46.9351,22.7143,40.82,43.16,16.7592,29.9361,12.99,19.3,,20.63,21.3259,,62.2,58.9899,45.1935,56.5,35.37,33.211,39.56,79.3,54.3,34.1231,56.25,52.4151,60.5008,22.41,,34.7144,57.1956,12.556799999999999,19.4887,16.3961,18.96,21.5723
2003-12-12,3470.6,34.6014,12.76,50.4508,10.68,19.8947,6.6,15.8813,46.9736,22.6028,41.64,42.69,16.8954,29.9832,13.0,19.48,,20.62,21.2177,,62.2,59.1636,45.1935,56.4,35.5,32.922,40.69,78.35,53.9,34.3412,56.25,53.108,60.4127,22.22,,34.7637,57.6683,12.6151,19.3904,16.5679,18.85,21.560200000000002
2003-12-15,3490.42,34.4217,12.85,50.4884,10.67,20.2823,6.75,15.91,47.2822,22.783,41.43,42.6,16.6594,30.0776,13.03,19.66,,20.55,21.3751,,62.3,59.7284,45.6484,57.05,35.74,33.1532,40.56,78.85,54.45,34.3684,57.1,52.4646,61.0296,22.53,,34.7884,58.2198,12.78,20.354,16.5679,19.08,21.4398
2003-12-16,3486.6,33.9773,12.87,50.5259,10.33,19.6364,6.88,15.795,47.668,22.8173,35.83,42.64,16.614,30.3135,13.07,19.08,,20.365,21.6014,,62.4,59.2505,45.1935,56.6,35.04,33.3266,39.99,77.9,54.75,34.3412,57.7,52.4151,61.1618,21.89,,35.0351,58.5349,12.683,20.4425,16.5679,19.06,20.8978
2003-12-17,3479.87,33.5139,12.84,51.3148,10.24,18.7321,6.85,15.7375,46.6265,22.8688,35.39,43.12,16.6684,30.2427,13.13,18.48,,20.55,22.0834,,62.35,59.1636,44.3323,56.2,35.5,33.1532,39.95,77.0,54.45,34.8499,57.85,51.9202,60.5008,21.64,,35.2819,57.7077,12.7897,20.5113,16.4697,19.01,20.8737
2003-12-18,3503.21,33.8638,12.7,51.4275,10.35,18.8612,6.84,15.8046,46.9736,22.5684,36.08,42.75,17.0043,30.3607,13.27,18.55,,20.93,22.3293,,63.55,59.9455,44.5161,56.35,35.59,32.9028,39.89,77.25,54.5,34.532,58.9,51.3262,61.0736,21.78,,35.8247,58.2592,12.8189,20.4032,15.807,19.09,20.8375
2003-12-19,3502.04,33.4572,12.57,51.127,10.34,18.2153,6.8,16.025,47.2051,22.6457,36.0,42.5,17.2041,30.3135,13.2,18.81,,20.5,22.5949,,63.7,60.2062,44.2258,56.95,35.56,33.288,40.09,76.05,54.35,34.5229,58.15,51.5242,61.5143,21.45,,35.4546,58.5743,12.6733,20.5113,15.9543,19.19,20.5364
2003-12-22,3496.06,33.9394,12.58,51.3148,10.1,16.9234,6.83,15.9963,47.3305,23.1863,35.53,42.25,17.1587,30.2191,13.44,19.1,,20.625,22.3293,,63.6,60.0759,44.1677,55.9,35.48,33.1339,39.7,75.7,54.3,34.7773,58.05,51.0787,61.1177,20.91,,35.6519,58.6531,12.78,20.7277,15.9174,19.13,20.693
2003-12-23,3500.09,33.3437,12.49,51.8407,9.98,16.6651,6.96,16.0921,47.3015,23.4094,35.2,42.1,17.0225,30.3135,13.37,19.05,,20.36,22.3686,,64.05,60.3365,44.1774,56.65,35.78,33.5577,40.09,75.65,54.25,34.8772,58.8,51.2767,60.8093,21.3,,35.3805,58.6925,12.7509,21.0915,15.8683,18.86,20.4039
2003-12-24,3510.3,33.391,12.4,51.8407,10.25,16.9234,6.96,16.1592,47.3497,23.6754,34.87,42.25,16.9771,30.2663,13.35,19.24,,20.325,22.3785,,64.65,60.5971,44.4194,56.5,35.9,33.4999,39.95,75.9,54.4,34.8954,58.8,51.3757,60.8093,21.53,,35.4546,58.2198,12.6636,21.003,15.942,19.2,20.3437
2003-12-25,3510.3,33.391,12.4,51.8407,10.25,16.9234,6.96,16.1592,47.3497,23.6754,34.87,42.25,16.9771,30.2663,13.35,19.24,,20.325,22.3785,,64.65,60.5971,44.4194,56.5,35.9,33.4999,39.95,75.9,54.4,34.8954,58.8,51.3757,60.8093,21.53,,35.4546,58.2198,12.6636,21.003,15.942,19.2,20.3437
2003-12-26,3510.3,33.391,12.4,51.8407,10.25,16.9234,6.96,16.1592,47.3497,23.6754,34.87,42.25,16.9771,30.2663,13.35,19.24,,20.325,22.3785,,64.65,60.5971,44.4194,56.5,35.9,33.4999,39.95,75.9,54.4,34.8954,58.8,51.3757,60.8093,21.53,,35.4546,58.2198,12.6636,21.003,15.942,19.2,20.3437
2003-12-29,3520.79,33.3058,12.44,52.0661,10.36,16.6651,7.2,16.2646,47.5715,23.5124,34.7,42.63,16.9953,30.3371,13.38,19.09,,20.5,22.2211,,64.7,60.684,44.4968,56.7,35.79,33.9237,40.2,76.45,54.3,34.8409,59.15,51.3757,61.2058,21.4,,35.5779,58.3773,12.7412,21.2095,15.892900000000001,19.25,20.1269
2003-12-30,3529.18,33.4099,12.2,51.7656,10.33,16.6651,7.1,16.2838,47.7741,23.5639,35.48,42.7,17.0225,30.3135,13.49,18.94,,20.57,22.0047,,65.0,60.3799,44.5161,57.45,36.0,33.9623,40.05,76.65,54.1,34.9317,59.05,51.3262,61.5584,21.55,,35.726,58.5743,12.8189,21.2685,15.9543,19.18,20.4039
2003-12-31,3557.9,33.9489,12.15,52.592,10.21,16.1483,7.1,16.2646,48.1405,23.787,35.21,43.52,17.1859,30.5258,13.66,18.85,,20.5,22.2899,,65.0,61.3356,44.2935,57.7,36.38,33.9623,40.4,76.65,54.7,35.2588,59.7,51.3757,61.6905,21.5,,36.3674,58.5743,12.8091,20.944,16.1138,19.27,20.6689
2004-01-01,3557.9,33.9489,12.15,52.592,10.21,16.1483,7.1,16.2646,48.1405,23.787,35.21,43.52,17.1859,30.5258,13.66,18.85,,20.5,22.2899,,65.0,61.3356,44.2935,57.7,36.38,33.9623,40.4,76.65,54.7,35.2588,59.7,51.3757,61.6905,21.5,,36.3674,58.5743,12.8091,20.944,16.1138,19.27,20.6689
2004-01-02,3596.8,34.1002,12.43,52.8174,10.5,16.6651,7.2,16.6001,48.3623,23.9414,36.28,43.84,17.3493,30.6438,13.74,18.75,,20.65,22.6145,,66.0,62.465,44.7484,58.05,36.7,34.0008,40.87,77.05,55.45,35.5858,60.4,51.8212,62.5278,21.87,,36.6882,61.0165,12.8091,21.4258,16.2488,19.48,20.958
2004-01-05,3608.29,33.9962,12.42,52.9301,10.45,17.4402,7.2,16.9547,48.7963,24.3533,37.79,43.0,17.2313,30.8325,13.7,18.49,,21.025,22.7818,,66.0,61.5528,45.0484,58.45,37.16,33.6733,40.95,76.65,55.2,35.1134,60.3,51.6232,62.8803,21.92,,36.9349,61.0953,12.9062,21.5635,16.1383,20.3,20.8978
2004-01-06,3595.82,34.0435,12.26,52.7799,10.9,16.9234,7.29,16.9068,48.6998,24.1989,37.52,43.1,17.3312,30.8325,13.97,17.85,,20.565,23.2146,,65.35,60.5102,44.8064,58.3,36.87,34.5017,40.63,76.5,54.75,35.0589,59.55,50.9303,63.4531,22.01,,36.4661,61.4498,12.9256,21.8781,16.0524,20.14,20.8496
2004-01-07,3563.51,33.268,13.03,52.0661,10.96,16.9234,7.01,16.9643,48.3623,24.2418,37.96,42.73,17.3312,30.9976,13.9,18.15,,20.735,22.7719,,64.85,59.294,45.1355,58.2,36.57,34.4246,40.21,77.7,54.65,34.9226,59.3,50.8313,62.8362,22.22,,35.5039,59.953,12.8674,21.7896,16.0524,20.1,19.9221
2004-01-08,3592.73,34.0435,13.68,52.4418,12.1,17.311,7.2,17.0314,48.9409,24.8596,38.19,44.07,17.4764,31.1863,13.99,18.16,,20.195,23.0375,,64.9,60.3799,45.3387,59.75,36.36,33.4421,40.84,80.65,54.7,35.8856,57.95,50.4848,63.5413,23.13,,35.0598,59.4015,12.7703,21.4061,16.1752,20.58,19.874
2004-01-09,3574.8,33.4666,13.76,51.6529,12.29,18.7321,6.6,17.3668,48.9409,24.8596,38.1,41.6,17.6671,30.9033,14.0,18.0,,20.12,22.585,,64.5,59.5546,45.029,59.05,36.31,33.0376,40.75,79.1,54.2,35.286,57.35,49.9898,64.1582,23.14,,34.8624,59.4015,12.7218,21.4061,16.1015,20.49,19.9462
2004-01-12,3560.1,33.3531,13.8,51.728,12.41,18.0861,6.01,17.0793,48.6998,24.3705,38.67,41.79,17.6308,30.6909,13.93,17.62,,20.4,22.526,,63.7,59.9021,45.4355,58.35,36.5,33.1532,40.93,78.95,54.0,35.4041,56.9,49.6929,62.5718,23.17,,35.1091,60.7014,12.8091,21.6028,16.0033,20.5,19.6331
2004-01-13,3576.18,33.8165,13.91,51.6529,12.91,18.0861,6.1,17.1368,48.5552,24.2847,36.7,41.19,17.5218,31.0448,14.05,17.82,,20.855,22.6244,,63.2,59.6415,46.2387,59.25,37.39,32.5367,41.15,79.8,54.35,34.8499,57.0,50.1878,63.4091,22.86,,35.4052,60.0317,12.7994,21.4946,16.1629,20.81,19.9703
2004-01-14,3612.55,34.365,13.99,52.3666,13.08,17.9569,6.56,17.5393,48.2659,24.7137,37.7,41.29,17.6943,31.2571,14.2,18.42,,20.96,23.3031,,64.0,59.989,47.2355,60.05,37.97,33.1917,40.22,81.0,55.0,35.5131,57.7,51.8707,63.4531,23.09,,35.1091,60.3075,12.7994,21.5536,16.347,21.07,19.9944
2004-01-15,3626.97,34.0151,13.99,51.8783,13.15,17.9569,6.55,18.1336,48.4587,25.2887,37.45,41.2,17.422,31.1392,14.31,18.25,,21.16,23.1261,,64.45,59.8152,46.9839,60.1,38.05,33.0569,39.5,82.4,54.0,35.2951,57.5,52.0686,64.2904,23.04,,35.7506,60.662,12.7994,21.6126,16.3347,21.0,21.1146
2004-01-16,3671.8,34.3272,14.06,51.728,13.73,17.9569,6.53,18.2103,48.9409,25.2801,38.32,42.3,17.7216,31.2807,14.5,18.7,,21.105,22.860500000000002,,66.55,59.9455,47.7484,61.1,37.99,33.4807,40.22,85.1,54.9,36.0219,59.6,52.7121,65.392,23.57,,35.6766,60.662,13.0032,21.6618,16.322400000000002,21.05,21.5121
2004-01-19,3689.97,34.8,14.32,52.0285,13.97,18.2153,6.47,18.3157,49.0374,25.2029,39.08,41.64,17.5763,31.2807,14.55,18.79,,21.435,22.8506,,67.7,59.7718,47.9032,61.3,38.34,33.4999,40.34,83.6,55.5,36.1945,59.5,53.9989,65.4801,23.58,,36.0714,60.5438,12.8286,21.6421,16.3347,21.13,21.5482
2004-01-20,3660.19,35.1972,14.14,51.0143,13.53,20.2823,6.25,18.0473,48.6516,25.0141,38.95,41.4,17.4401,31.2571,14.45,18.88,,21.115,22.752299999999998,,66.75,59.9021,46.7516,62.3,37.5,33.3458,39.82,82.25,55.35,36.3126,59.3,53.9494,64.731,23.32,,35.7753,60.3075,12.7994,21.6716,16.322400000000002,21.21,21.6927
2004-01-21,3676.38,35.0553,13.99,50.864,13.2,21.9617,6.45,17.9994,48.9409,25.117,37.94,41.94,17.4492,31.3751,14.65,18.97,,21.13,22.9195,,68.0,58.8161,46.4516,62.75,38.0,33.5192,39.32,82.2,55.5,36.2036,60.0,54.0979,65.2157,22.95,,36.1207,60.859,12.4889,21.652,16.5679,21.2,22.4034
2004-01-22,3695.6,34.856700000000004,13.96,49.3989,13.01,21.5742,6.5,18.2678,49.3749,24.7824,37.95,42.61,17.8941,32.1771,14.56,19.08,,21.045,23.3031,,67.75,58.7727,46.3839,62.0,38.11,33.7504,38.85,81.8,56.35,36.2309,62.05,53.2565,65.7886,22.71,,35.874,60.8984,12.3628,21.7699,16.5188,21.05,21.8734
2004-01-23,3693.36,34.9891,14.16,50.3005,13.15,21.8325,6.4,18.239,49.8088,24.8167,37.78,42.35,18.0302,32.3187,14.56,19.26,,21.415,23.8736,,66.55,58.5555,46.4516,61.2,38.3,33.9623,38.66,82.3,55.9,36.0946,57.75,53.603,65.7004,22.57,,35.8,60.4651,12.7703,21.9863,16.5188,21.2,22.56
2004-01-26,3675.72,34.5163,14.31,50.4508,13.21,22.0909,6.4,17.9898,49.6642,25.0656,37.75,41.0,17.7942,31.9176,14.62,18.7,,21.43,24.1786,,65.25,59.294,46.3064,60.95,37.97,33.6926,38.67,81.55,55.8,35.6948,54.5,53.2565,65.436,22.83,,35.6519,60.0317,12.6442,21.9273,16.5188,21.37,23.6681
2004-01-27,3697.42,33.9962,14.24,50.7889,13.4,22.2201,6.4,18.239,49.8571,25.2801,38.01,40.85,18.1573,31.7761,14.65,18.75,,23.0,24.4638,,64.55,59.8587,46.7903,60.55,37.97,33.6733,38.63,82.65,55.95,36.9122,54.9,53.405,65.5242,22.82,,35.7013,60.4651,12.6151,22.3993,16.5679,21.69,23.4151
2004-01-28,3706.79,34.242,14.08,50.9767,13.36,22.0909,6.4,18.3253,49.9535,25.5118,37.1,40.6,18.0575,32.0828,14.6,18.27,,22.345,24.4737,,65.1,57.9474,46.9742,60.15,37.81,33.6348,38.43,83.1,55.85,36.7214,55.55,52.4646,65.2598,22.92,,35.9233,60.2287,12.6151,22.6156,16.617,21.65,23.7163
2004-01-29,3662.3,33.9867,13.9,50.8264,13.02,21.7033,6.1,17.5681,49.2784,25.117,36.08,40.36,17.9667,32.3187,14.44,17.77,,22.64,23.7359,,65.0,57.4261,47.0323,59.2,37.87,33.9815,38.15,82.2,55.5,36.3399,55.1,52.4646,63.9819,21.89,,35.7013,60.2287,12.421,22.5959,16.5433,21.2,23.5115
2004-01-30,3638.44,34.1758,14.23,50.6011,13.28,21.445,5.67,17.3956,48.2177,24.8425,35.56,40.12,17.8214,32.0828,14.39,17.46,,22.245,23.4212,,63.65,57.122,47.2258,57.9,38.61,33.7118,37.71,81.05,54.05,37.1757,57.2,51.5737,62.7481,21.43,,34.9118,60.0317,12.4404,22.2714,16.5801,21.15,23.2345
2004-02-02,3665.02,33.5423,13.76,51.0894,13.3,21.1866,6.1,17.4914,49.3267,25.0312,36.04,40.15,18.1483,32.2715,14.53,17.63,,22.975,23.5294,,64.55,58.0777,47.6806,57.9,37.87,34.2127,38.12,81.65,54.4,37.3574,56.2,52.1181,64.8632,21.56,,35.0598,60.7802,12.4501,22.4484,16.6047,21.16,23.6079
2004-02-03,3638.21,33.2869,13.36,50.6386,13.14,20.0239,6.02,17.3477,49.3749,24.7137,35.83,40.66,18.0121,31.8705,14.19,17.2,,22.86,23.3425,,64.0,56.6008,45.9194,56.95,36.96,34.4439,37.56,80.05,52.3,36.785,55.75,51.7717,64.2463,21.3,,35.1091,61.0559,12.4307,22.6057,16.8379,20.99,23.5235
2004-02-04,3607.57,33.0127,13.42,50.4132,12.52,19.378,5.73,17.1943,48.4105,24.4477,35.49,40.24,17.7034,32.0828,14.04,17.04,,23.125,21.9358,,64.5,56.6876,45.4839,57.0,37.24,34.6558,37.68,79.15,52.1,36.6124,56.25,51.2767,63.8497,21.14,,35.2078,59.7954,12.5083,22.2813,16.9361,20.55,23.379
2004-02-05,3610.31,33.2397,13.56,50.6011,12.27,21.0574,5.6,17.0793,47.7355,24.5421,35.4,40.41,18.0121,32.3894,14.16,17.14,,23.1,21.8768,,65.55,57.643299999999996,46.0065,57.55,36.84,35.8309,37.36,80.0,51.85,37.0576,57.3,51.0787,63.8938,21.25,,34.7884,61.8437,12.5957,22.4189,17.022,20.9,23.6922
2004-02-06,3624.72,33.164,13.8,50.4508,12.11,20.9282,5.61,17.1847,48.1212,24.9197,35.61,40.6,18.239,32.531,14.27,17.39,,23.15,22.1522,,65.55,58.3383,45.9097,57.0,37.56,36.6014,37.6,80.0,52.75,37.3392,58.05,51.9202,64.2463,21.23,,34.7884,62.1589,12.4307,22.3698,16.8747,20.63,24.5955
2004-02-09,3663.73,33.6652,14.1,51.0143,12.19,22.2201,6.0,17.6448,48.3623,25.1256,37.0,40.58,18.5568,33.0264,14.25,17.39,,23.74,22.4572,,66.05,58.5555,46.4806,58.8,37.6,35.9272,37.89,80.35,53.0,37.8843,57.15,52.0686,65.3479,21.64,,35.6026,61.9225,12.6636,22.5172,16.9974,20.86,25.1014
2004-02-10,3668.45,33.9583,15.12,51.1645,12.52,23.8995,6.25,17.6831,48.6034,24.8768,37.35,40.81,18.5568,32.6961,14.21,17.81,,23.725,22.2506,,65.95,57.5998,46.7032,59.6,37.29,36.1006,37.96,80.55,53.95,37.8389,57.0,52.1181,65.5682,21.59,,35.4052,62.5528,12.6151,22.5271,17.0465,21.01,25.535
2004-02-11,3677.85,33.7598,15.39,51.3148,12.79,26.3541,6.2,17.5873,48.9891,25.1085,37.75,40.58,18.6022,31.8469,14.33,17.45,,23.59,22.2112,,66.2,57.6867,46.7323,59.95,37.97,36.1198,39.53,81.0,54.55,38.4748,56.55,52.0686,66.0089,21.4,,35.3559,62.2376,12.5763,22.6942,17.1692,21.36,26.1614
2004-02-12,3681.56,33.6463,15.4,51.127,12.78,29.3254,6.3,17.7406,49.5678,25.1085,38.39,41.2,18.6748,31.8941,14.36,17.87,,23.545,22.949,,65.5,57.2958,47.1097,59.75,37.27,36.3317,39.52,83.0,53.95,39.2289,55.6,51.5737,64.026,21.07,,35.2572,62.6316,12.6151,22.7926,17.1324,21.55,24.5714
2004-02-13,3649.34,33.372,15.8,51.5778,12.43,27.9043,6.12,17.4435,49.4713,24.8854,37.39,40.6,18.693,31.9412,14.4,17.48,,23.47,22.1817,,65.3,57.0786,46.2,59.3,37.75,36.9674,39.76,82.0,53.9,38.5294,55.35,51.7222,63.9378,20.92,,34.665,63.8921,12.5277,22.8909,17.4883,21.25,24.3787
2004-02-16,3678.07,33.6085,15.9,51.728,12.52,30.3588,6.35,17.7023,49.9053,24.9111,37.1,40.74,18.9199,32.2479,14.55,17.78,,23.485,22.0342,,66.7,58.3817,46.1806,59.6,37.84,36.9097,39.9,81.9,54.75,38.4113,55.3,52.4646,64.3785,20.83,,35.0351,63.6163,12.7121,23.1072,17.6356,21.4,24.4269
2004-02-17,3703.82,33.7598,16.72,52.1037,12.59,31.3923,6.48,17.7406,49.8088,25.323,37.59,41.14,19.0107,32.5546,14.86,17.86,,23.305,22.4768,,67.65,59.4677,46.7419,59.55,37.72,37.1601,40.38,82.55,55.65,38.4567,55.7,52.7616,64.6869,20.97,,34.9858,63.4982,12.8091,23.5497,17.4638,22.53,24.8123
2004-02-18,3709.02,34.1097,17.14,51.991,12.76,29.067,6.41,17.846,49.2302,25.323,37.4,42.9,18.8836,32.3423,14.88,17.5,,23.395,22.2801,,67.65,58.5989,46.8194,60.6,38.22,36.9482,40.32,83.0,55.65,38.4022,55.6,53.207,64.3344,21.15,,35.3312,63.1042,12.7703,23.8053,17.5865,22.28,24.9328
2004-02-19,3759.32,34.6581,16.89,52.592,12.97,28.0335,6.54,18.0857,50.0017,25.6405,37.67,44.11,18.7928,32.5074,15.06,17.85,,23.115,22.3785,,68.95,59.5112,47.1774,61.5,39.35,37.0252,40.87,84.55,56.55,39.0472,56.95,53.801,65.2157,21.66,,35.5779,62.3952,12.7703,23.6972,17.6479,23.0,24.6919
2004-02-20,3733.28,34.4312,16.55,52.0285,12.58,26.3541,6.5,17.8652,49.8571,25.4088,36.87,43.06,18.584,32.7197,14.92,17.59,,22.775,22.3981,,68.1,58.7293,46.7903,61.25,38.7,37.6417,40.44,84.1,55.9,39.1744,55.8,53.9989,63.8938,21.18,,36.0467,62.6316,12.7509,23.5202,17.7092,22.74,25.1978
2004-02-23,3731.15,34.4595,16.52,52.1412,12.48,26.8708,6.65,18.1432,50.0499,25.4002,36.61,42.81,18.6385,32.3187,15.12,17.45,,22.995,21.7588,,67.0,59.4243,46.2097,61.85,39.6,37.4105,40.9,84.15,56.0,39.2198,56.0,53.7515,63.5853,20.94,,36.4661,63.0649,12.8091,23.6087,17.8074,22.38,25.1014
2004-02-24,3683.44,33.7125,16.38,51.8783,12.45,27.3876,6.5,17.6927,49.4713,25.0999,35.8,42.55,18.6657,32.2479,14.82,17.21,,23.185,21.7686,,66.0,57.6867,45.2516,60.75,38.25,36.9482,40.25,85.25,54.8,38.3749,54.6,53.306,63.1447,20.54,,36.1207,63.0255,12.8091,23.353,17.8074,22.24,24.9087
2004-02-25,3702.63,33.7598,16.15,52.0285,12.97,29.1962,6.64,17.9515,49.0374,25.0999,36.57,43.5,18.5205,32.5546,15.05,17.44,,23.125,21.5128,,65.9,58.2949,45.6194,60.35,38.07,37.6417,40.16,85.85,54.95,38.1569,54.7,53.6525,62.9244,20.74,,36.2934,62.5528,12.8091,23.3137,17.6724,23.14,25.9205
2004-02-26,3714.49,33.2113,16.35,52.2915,13.0,28.9378,6.63,17.7598,48.6034,25.0055,33.35,44.0,18.5205,32.4838,15.05,18.18,,23.055,21.5227,,65.8,58.6858,46.7323,60.5,38.24,37.8921,39.94,85.9,55.05,38.1296,54.75,53.0585,62.7481,20.72,,36.7869,63.2224,12.7897,23.2842,17.881,23.53,27.2213
2004-02-27,3725.44,33.391,16.52,53.5687,13.02,27.7751,6.6,17.7119,49.0374,25.4346,33.36,43.55,18.7928,33.0972,14.92,18.61,,23.075,21.8079,,66.15,60.2062,47.1774,61.5,38.8,38.0462,40.05,86.9,56.15,38.384,55.0,52.9595,62.9684,20.85,,36.2688,63.6163,12.6151,23.648,17.9424,23.05,26.9804
2004-03-01,3748.87,33.1924,16.49,54.3201,13.31,29.8421,6.75,17.5969,48.8445,25.8722,32.79,43.57,18.3843,33.3095,14.96,18.69,,23.3,22.1916,,67.2,60.9446,47.1097,61.85,38.99,38.5278,40.53,85.7,56.7,38.6656,55.4,53.1575,62.3515,20.64,,36.8362,64.5223,12.7897,23.6284,18.2247,23.3,27.8235
2004-03-02,3785.36,33.0032,16.64,54.3576,13.89,29.4545,7.15,17.8748,49.0374,26.1983,33.29,43.54,18.23,33.3802,15.06,18.57,,23.3,22.3588,,67.2,61.7265,46.7903,62.5,39.26,38.6819,41.9,88.0,57.55,39.238,55.65,53.207,63.1447,21.31,,37.4037,64.1284,13.2846,23.8152,18.7769,23.4,27.8958
2004-03-03,3758.51,34.034,16.33,54.0195,13.92,29.3254,7.25,17.8077,48.6034,26.0867,33.22,43.41,18.302599999999998,32.9556,14.9,18.81,,23.72,22.1325,,66.25,60.684,46.6548,61.95,39.15,38.1425,41.8,86.0,57.2,39.456,54.95,53.4545,62.5278,21.12,,37.2063,64.5617,13.1779,23.8643,19.2678,23.09,27.414
2004-03-04,3776.94,33.7787,16.4,54.2449,14.49,29.4545,7.29,17.8269,48.8927,26.2583,33.06,43.08,18.2118,32.8377,15.14,18.78,,23.62,22.0539,,66.4,61.379,46.8581,61.95,38.99,37.7958,42.26,87.2,57.55,39.2652,55.3,53.1575,63.9378,21.42,,37.3544,63.9708,13.1779,23.7857,19.6237,23.12,26.9804
2004-03-05,3761.11,33.5044,16.31,54.2825,14.35,29.3254,7.12,17.9131,48.8927,26.0867,32.33,43.69,18.1483,32.6961,14.6,18.94,,23.845,21.9161,,65.85,60.9881,46.9548,61.55,39.07,37.8728,42.07,87.25,57.9,39.5196,55.3,53.306,64.2022,21.2,,36.9102,64.6011,13.8281,23.7955,19.9305,22.89,27.1249
2004-03-08,3781.38,33.93,16.31,54.2074,14.73,29.1962,7.34,17.9419,48.748,25.9494,32.49,43.44,18.5114,32.6725,14.89,18.66,,23.775,22.1227,,66.15,60.9446,46.6161,61.85,38.83,37.9499,42.91,86.95,58.7,39.5469,55.25,53.108,63.9819,21.16,,37.3297,65.7434,13.7795,23.648,20.6301,23.1,27.2695
2004-03-09,3737.03,34.1853,16.1,53.719,13.93,28.4211,7.34,17.616,48.0055,25.5719,32.05,43.1,18.1937,32.3894,14.67,18.56,,23.74,22.0342,,65.55,59.9021,46.3645,61.15,38.27,38.0462,42.69,85.85,57.8,38.6747,55.75,53.207,62.4396,20.6,,36.9843,65.7828,13.7795,23.5694,19.1696,22.82,27.3417
2004-03-10,3758.09,33.9583,15.4,53.9068,13.64,24.8038,7.34,17.5489,48.4105,25.16,32.4,42.94,19.5282,32.5546,14.85,18.57,,23.675,21.7391,,65.45,58.9465,45.7258,60.85,38.38,38.4893,42.54,84.9,57.85,38.384,56.7,52.5141,63.1447,20.34,,38.1439,65.0344,13.7019,23.4022,19.3906,22.78,27.1972
2004-03-11,3646.43,32.6061,14.8,52.592,12.82,21.3158,7.3,16.7534,47.0604,24.5421,31.16,41.44,19.7098,31.9648,14.35,18.08,,23.5,20.8538,,63.8,57.9474,44.8548,59.0,37.12,37.6032,41.1,83.8,56.05,36.9304,55.2,51.7717,60.5449,19.47,,36.9843,64.9556,13.4108,22.8024,19.096,21.68,26.33
2004-03-12,3661.78,31.8779,14.65,52.8174,13.11,23.6411,7.3,16.7343,47.2919,24.5936,31.41,41.38,19.5191,31.8233,14.55,17.7,,23.485,21.1194,,64.3,57.3392,44.7677,58.7,36.8,37.2949,41.02,82.8,56.05,36.8032,57.1,51.3262,61.338,19.81,,36.4661,64.6011,13.5855,22.5861,19.4887,22.15,26.5227
2004-03-15,3573.84,31.6037,14.07,52.0285,12.34,21.8325,7.35,16.0154,45.855,24.2847,30.36,40.66,18.9835,31.4694,14.15,16.87,,22.855,20.3619,,62.45,56.2532,43.529,57.1,36.21,37.3142,40.26,81.55,55.15,35.5131,55.3,51.1282,59.7958,19.05,,36.2688,63.6163,13.5758,22.3501,19.1574,20.95,25.2941
2004-03-16,3588.04,31.7833,14.24,52.1788,12.53,23.1244,7.39,16.2167,47.1086,24.1989,30.43,41.0,18.929,31.3751,14.1,16.82,,22.81,20.2341,,63.0,56.1664,43.4516,57.75,36.16,37.7765,40.23,82.05,55.35,35.9765,55.45,51.0787,60.8093,19.05,,36.2194,63.4194,13.8378,22.1141,19.1083,21.0,25.0532
2004-03-17,3656.04,32.1427,14.57,52.7423,13.1,24.5455,7.95,16.5905,47.639,24.6279,31.74,41.9,19.6099,31.493,14.45,17.7,,22.86,21.021,,63.8,57.4695,45.271,58.95,36.66,38.0847,41.68,84.9,56.2,37.2484,55.75,52.5636,62.0431,19.75,,36.6635,65.2314,13.5855,22.4189,19.7833,21.49,25.4387
